date,entry_price,direction,entry_time,sl_original,sl_original_risk,sl_original_1r,sl_original_1_5r,sl_original_2r,sl_original_expectancy_1r,sl_original_expectancy_1_5r,sl_original_expectancy_2r,sl_swing,sl_swing_risk,sl_swing_1r,sl_swing_1_5r,sl_swing_2r,sl_swing_expectancy_1r,sl_swing_expectancy_1_5r,sl_swing_expectancy_2r,sl_atr,sl_atr_risk,sl_atr_1r,sl_atr_1_5r,sl_atr_2r,sl_atr_expectancy_1r,sl_atr_expectancy_1_5r,sl_atr_expectancy_2r,atr_value,sl_fvg,sl_fvg_risk,sl_fvg_1r,sl_fvg_1_5r,sl_fvg_2r,sl_fvg_expectancy_1r,sl_fvg_expectancy_1_5r,sl_fvg_expectancy_2r,sl_fixed,sl_fixed_risk,sl_fixed_1r,sl_fixed_1_5r,sl_fixed_2r,sl_fixed_expectancy_1r,sl_fixed_expectancy_1_5r,sl_fixed_expectancy_2r
2025-04-27,19881.079641,SHORT,2025-04-28 03:50:00,19889.24048,8.160839000000124,False,False,False,-1.0,-1.0,-1.0,19910.407657,29.32801599999948,False,False,False,-1.0,-1.0,-1.0,19924.24283,43.163188999998965,False,False,False,-1.0,-1.0,-1.0,23.334900000000093,19895.106083,14.026441999998497,False,False,False,-1.0,-1.0,-1.0,19899.24048,18.160839000000124,False,False,False,-1.0,-1.0,-1.0
2025-04-29,19968.553637,SHORT,2025-04-30 02:40:00,19973.909188,5.35555100000056,False,False,False,-1.0,-1.0,-1.0,19988.955735,20.40209799999866,False,False,False,-1.0,-1.0,-1.0,19999.894539142857,31.340902142856066,False,False,False,-1.0,-1.0,-1.0,17.32356742857155,19971.358925,2.805287999999564,False,False,False,-1.0,-1.0,-1.0,19983.909188,15.35555100000056,False,False,False,-1.0,-1.0,-1.0
2025-05-08,20586.482187,SHORT,2025-05-09 03:00:00,20608.159416,21.67722899999717,False,False,False,-1.0,-1.0,-1.0,20628.816541,42.33435399999871,False,False,False,-1.0,-1.0,-1.0,20645.784892607142,59.302705607140524,False,False,False,-1.0,-1.0,-1.0,25.083651071428903,20596.42821,9.946022999996785,False,False,False,-1.0,-1.0,-1.0,20618.159416,31.67722899999717,False,False,False,-1.0,-1.0,-1.0
2025-05-11,21217.417074,SHORT,2025-05-12 02:50:00,21257.201166,39.784091999998054,False,False,False,-1.0,-1.0,-1.0,21351.56087,134.1437960000003,False,False,False,-1.0,-1.0,-1.0,21384.914657464284,167.4975834642828,False,False,False,-1.0,-1.0,-1.0,85.14232764285667,21235.013884,17.596809999999095,False,False,False,-1.0,-1.0,-1.0,21267.201166,49.784091999998054,False,False,False,-1.0,-1.0,-1.0
2025-05-11,21292.394785,SHORT,2025-05-12 02:35:00,21311.521752,19.12696700000015,True,True,True,1.0,1.5,2.0,21351.56087,59.16608500000075,True,True,False,1.0,1.5,-1.0,21457.35121382143,164.95642882142783,True,False,False,1.0,-1.0,-1.0,97.21964121428573,21311.266726,18.871941000001243,True,True,True,1.0,1.5,2.0,21321.521752,29.12696700000015,True,True,True,1.0,1.5,2.0
2025-05-14,21761.388018,LONG,2025-05-15 08:30:00,21709.87272,51.515298000002076,False,False,False,-1.0,-1.0,-1.0,21700.181724,61.206294000003254,False,False,False,-1.0,-1.0,-1.0,21663.558135107145,97.8298828928564,True,True,True,1.0,1.5,2.0,30.876389928570593,21758.327704,3.0603140000021085,False,False,False,-1.0,-1.0,-1.0,21699.87272,61.515298000002076,False,False,False,-1.0,-1.0,-1.0
2025-06-02,21880.23024,LONG,2025-06-03 02:35:00,21868.244008,11.98623199999929,False,False,False,-1.0,-1.0,-1.0,21834.835572,45.39466800000082,False,False,False,-1.0,-1.0,-1.0,21827.339622464286,52.89061753571514,True,True,True,1.0,1.5,2.0,27.269590357143638,21851.15725,29.072990000000573,False,False,False,-1.0,-1.0,-1.0,21858.244008,21.98623199999929,False,False,False,-1.0,-1.0,-1.0
2025-06-04,22208.959048,SHORT,2025-06-05 04:00:00,22229.616172,20.657123999997566,False,False,False,-1.0,-1.0,-1.0,22279.091261,70.13221300000077,False,False,False,-1.0,-1.0,-1.0,22262.596528214282,53.63748021428182,True,False,False,1.0,-1.0,-1.0,21.986904142857124,22220.435228,11.47617999999784,False,False,False,-1.0,-1.0,-1.0,22239.616172,30.657123999997566,False,False,False,-1.0,-1.0,-1.0
2025-06-04,22208.959048,SHORT,2025-06-05 04:00:00,22229.616172,20.657123999997566,False,False,False,-1.0,-1.0,-1.0,22279.091261,70.13221300000077,False,False,False,-1.0,-1.0,-1.0,22262.596528214282,53.63748021428182,True,False,False,1.0,-1.0,-1.0,21.986904142857124,22239.052143,30.093095000000176,False,False,False,-1.0,-1.0,-1.0,22239.616172,30.657123999997566,False,False,False,-1.0,-1.0,-1.0
2025-06-22,22042.161694,SHORT,2025-06-23 06:00:00,22080.790517,38.62882300000274,True,False,False,1.0,-1.0,-1.0,22117.147056,74.98536200000308,False,False,False,-1.0,-1.0,-1.0,22115.9568125,73.79511850000199,False,False,False,-1.0,-1.0,-1.0,23.444197000000454,22059.582536,17.420842000003177,False,False,False,-1.0,-1.0,-1.0,22090.790517,48.62882300000274,True,False,False,1.0,-1.0,-1.0
2025-07-15,23195.976856,LONG,2025-07-16 08:45:00,23184.615438,11.361418000000413,True,True,True,1.0,1.5,2.0,23156.085654,39.89120200000252,True,True,False,1.0,1.5,-1.0,23135.085063535716,60.89179246428466,True,False,False,1.0,-1.0,-1.0,33.0202496428566,23190.927337,5.049519000000146,False,False,False,-1.0,-1.0,-1.0,23174.615438,21.361418000000413,True,True,True,1.0,1.5,2.0
2025-07-30,24027.632687,SHORT,2025-07-31 04:00:00,24038.994105,11.361418000000413,False,False,False,-1.0,-1.0,-1.0,24072.320933,44.68824599999789,True,True,True,1.0,1.5,2.0,24059.12004632143,31.487359321428812,True,True,True,1.0,1.5,2.0,13.417294214284993,24032.934682,5.301994999997987,False,False,False,-1.0,-1.0,-1.0,24048.994105,21.361418000000413,True,True,True,1.0,1.5,2.0
2025-07-30,24034.95449,SHORT,2025-07-31 03:45:00,24058.182279,23.227789000000485,False,False,False,-1.0,-1.0,-1.0,24072.320933,37.36644299999898,True,True,True,1.0,1.5,2.0,24079.85012710714,44.89563710713992,True,True,True,1.0,1.5,2.0,14.445232071427329,24039.246581,4.2920909999993455,False,False,False,-1.0,-1.0,-1.0,24068.182279,33.227789000000485,True,True,True,1.0,1.5,2.0
2025-08-05,23423.962653,SHORT,2025-08-06 03:15:00,23439.363687,15.401034000002255,True,True,True,1.0,1.5,2.0,23451.987485,28.02483200000279,True,True,True,1.0,1.5,2.0,23461.329096,37.36644300000262,True,True,True,1.0,1.5,2.0,14.643605999999377,23436.333976,12.37132300000303,True,True,True,1.0,1.5,2.0,23449.363687,25.401034000002255,True,True,True,1.0,1.5,2.0
2025-08-19,23643.364267,SHORT,2025-08-20 03:45:00,23648.161311,4.797043999999005,False,False,False,-1.0,-1.0,-1.0,23662.552441,19.18817399999898,False,False,False,-1.0,-1.0,-1.0,23679.83802792857,36.47376092856939,False,False,False,-1.0,-1.0,-1.0,21.117811285714456,23647.403883,4.039615999998205,False,False,False,-1.0,-1.0,-1.0,23658.161311,14.797043999999005,False,False,False,-1.0,-1.0,-1.0
2025-09-08,24092.266534,SHORT,2025-09-09 02:40:00,24110.949756,18.683222000003298,True,True,True,1.0,1.5,2.0,24121.806222,29.53968800000075,True,True,True,1.0,1.5,2.0,24131.616717535715,39.350183535716496,True,True,True,1.0,1.5,2.0,13.777974357142739,24096.811101,4.544567000000825,True,True,True,1.0,1.5,2.0,24120.949756,28.683222000003298,True,True,True,1.0,1.5,2.0
2025-09-21,24809.0,LONG,2025-09-22 03:00:00,24778.5,30.5,False,False,False,-1.0,-1.0,-1.0,24748.75,60.25,True,True,True,1.0,1.5,2.0,24741.9375,67.0625,True,True,True,1.0,1.5,2.0,24.375,24806.25,2.75,False,False,False,-1.0,-1.0,-1.0,24768.5,40.5,False,False,False,-1.0,-1.0,-1.0
2025-09-24,24710.0,LONG,2025-09-25 05:05:00,24701.75,8.25,False,False,False,-1.0,-1.0,-1.0,24694.25,15.75,False,False,False,-1.0,-1.0,-1.0,24678.125,31.875,False,False,False,-1.0,-1.0,-1.0,15.75,24708.75,1.25,False,False,False,-1.0,-1.0,-1.0,24691.75,18.25,False,False,False,-1.0,-1.0,-1.0
2025-09-25,24646.0,SHORT,2025-09-26 02:45:00,24664.75,18.75,True,True,True,1.0,1.5,2.0,24671.5,25.5,True,True,True,1.0,1.5,2.0,24696.303571428572,50.30357142857247,True,True,False,1.0,1.5,-1.0,21.035714285714285,24657.0,11.0,False,False,False,-1.0,-1.0,-1.0,24674.75,28.75,True,True,True,1.0,1.5,2.0
2025-10-12,24855.75,SHORT,2025-10-13 03:15:00,24897.0,41.25,False,False,False,-1.0,-1.0,-1.0,24945.75,90.0,True,False,False,1.0,-1.0,-1.0,24933.64285714286,77.8928571428587,True,True,False,1.0,1.5,-1.0,24.428571428571427,24887.0,31.25,False,False,False,-1.0,-1.0,-1.0,24907.0,51.25,True,True,True,1.0,1.5,2.0
2025-10-12,24903.0,SHORT,2025-10-13 02:45:00,24913.75,10.75,True,True,True,1.0,1.5,2.0,24945.75,42.75,True,True,True,1.0,1.5,2.0,24965.3125,62.3125,True,True,True,1.0,1.5,2.0,34.375,24916.5,13.5,True,True,True,1.0,1.5,2.0,24923.75,20.75,True,True,True,1.0,1.5,2.0
2025-10-14,24899.5,SHORT,2025-10-15 02:45:00,24905.75,6.25,True,True,True,1.0,1.5,2.0,24926.5,27.0,False,False,False,-1.0,-1.0,-1.0,24936.5,37.0,False,False,False,-1.0,-1.0,-1.0,20.5,24907.75,8.25,True,True,False,1.0,1.5,-1.0,24915.75,16.25,False,False,False,-1.0,-1.0,-1.0
2025-10-26,25794.5,SHORT,2025-10-27 02:45:00,25803.5,9.0,True,True,True,1.0,1.5,2.0,25816.5,22.0,True,False,False,1.0,-1.0,-1.0,25822.25,27.75,False,False,False,-1.0,-1.0,-1.0,12.5,25798.5,4.0,False,False,False,-1.0,-1.0,-1.0,25813.5,19.0,True,False,False,1.0,-1.0,-1.0
2025-11-09,25481.25,SHORT,2025-11-10 10:35:00,25502.75,21.5,True,False,False,1.0,-1.0,-1.0,25515.25,34.0,False,False,False,-1.0,-1.0,-1.0,25578.01785714286,96.7678571428587,False,False,False,-1.0,-1.0,-1.0,50.17857142857143,25484.0,2.75,False,False,False,-1.0,-1.0,-1.0,25512.75,31.5,False,False,False,-1.0,-1.0,-1.0
2025-11-10,25668.5,LONG,2025-11-11 12:45:00,25652.5,16.0,True,True,False,1.0,1.5,-1.0,25631.25,37.25,False,False,False,-1.0,-1.0,-1.0,25602.491071428572,66.00892857142753,True,False,False,1.0,-1.0,-1.0,33.339285714285715,25652.0,16.5,True,True,False,1.0,1.5,-1.0,25642.5,26.0,True,False,False,1.0,-1.0,-1.0
