Column1;Column2;Column3;Column4;Column5;Column6;Column7
01/01/2018;17:00:00;2675.25;2679.25;2674.5;2679.25;10374
01/01/2018;17:15:00;2679;2679.75;2678.5;2679.75;2136
01/01/2018;17:30:00;2679.75;2680.5;2679.5;2679.5;2740
01/01/2018;17:45:00;2679.5;2681;2679.5;2680.75;1800
01/01/2018;18:00:00;2680.75;2681.25;2680.25;2680.25;1671
01/01/2018;18:15:00;2680.25;2680.5;2680;2680.5;1106
01/01/2018;18:30:00;2680.5;2681.75;2680.25;2681.5;1698
01/01/2018;18:45:00;2681.5;2681.75;2680.5;2680.75;1122
01/01/2018;19:00:00;2680.5;2680.75;2679;2680;2231
01/01/2018;19:15:00;2680;2680;2679.25;2679.75;891
01/01/2018;19:30:00;2679.5;2680;2679.25;2679.5;1182
01/01/2018;19:45:00;2679.5;2680.25;2679.25;2679.5;1346
01/01/2018;20:00:00;2679.5;2679.75;2679;2679.5;789
01/01/2018;20:15:00;2679.5;2680;2678.5;2679.25;1244
01/01/2018;20:30:00;2679.25;2679.25;2677.25;2677.75;1941
01/01/2018;20:45:00;2677.75;2678.25;2676.5;2677.25;1583
01/01/2018;21:00:00;2677.25;2678.25;2676.5;2678.25;875
01/01/2018;21:15:00;2678;2678.75;2678;2678.75;772
01/01/2018;21:30:00;2678.75;2679.25;2678.75;2678.75;368
01/01/2018;21:45:00;2678.75;2679;2678.5;2678.75;336
01/01/2018;22:00:00;2678.75;2679;2678.5;2678.75;525
01/01/2018;22:15:00;2678.75;2678.75;2678.5;2678.75;137
01/01/2018;22:30:00;2678.75;2679.25;2678.5;2679;434
01/01/2018;22:45:00;2678.75;2679.25;2678.75;2679.25;260
01/01/2018;23:00:00;2679.5;2680;2679;2680;936
01/01/2018;23:15:00;2680;2680.5;2680;2680.5;1081
01/01/2018;23:30:00;2680.25;2680.5;2679.75;2680.25;599
01/01/2018;23:45:00;2680.25;2680.75;2680;2680;509
02/01/2018;00:00:00;2680;2680.25;2679.75;2680.25;440
02/01/2018;00:15:00;2680;2680.5;2680;2680;186
02/01/2018;00:30:00;2680.25;2680.25;2680;2680;235
02/01/2018;00:45:00;2679.75;2680.25;2679.75;2680;471
02/01/2018;01:00:00;2680;2680.75;2680;2680.5;1115
02/01/2018;01:15:00;2680.5;2680.75;2680.25;2680.25;1215
02/01/2018;01:30:00;2680.25;2680.75;2680;2680.5;830
02/01/2018;01:45:00;2680.5;2680.75;2680;2680.5;1222
02/01/2018;02:00:00;2680.5;2680.5;2678.75;2679.5;3788
02/01/2018;02:15:00;2679.5;2679.75;2677.75;2678;4964
02/01/2018;02:30:00;2678;2679.5;2677.25;2678.75;6666
02/01/2018;02:45:00;2678.5;2679;2677.75;2678.25;3587
02/01/2018;03:00:00;2678.25;2678.5;2677.5;2677.75;2416
02/01/2018;03:15:00;2678;2678.25;2677.25;2678.25;2973
02/01/2018;03:30:00;2678.25;2678.25;2676.5;2676.75;3431
02/01/2018;03:45:00;2676.75;2677;2675.25;2676.25;5307
02/01/2018;04:00:00;2676;2677.75;2676;2677;4075
02/01/2018;04:15:00;2677.25;2679.25;2677;2678.25;4033
02/01/2018;04:30:00;2678.5;2678.75;2677.5;2678.75;2093
02/01/2018;04:45:00;2678.75;2679.25;2678;2679;2306
02/01/2018;05:00:00;2678.75;2680.5;2678.75;2679.75;3639
02/01/2018;05:15:00;2679.75;2680.75;2679;2680.25;2398
02/01/2018;05:30:00;2680.25;2681.75;2679.75;2681.5;4246
02/01/2018;05:45:00;2681.5;2682;2681;2681.75;3201
02/01/2018;06:00:00;2681.75;2682.5;2681.5;2682.5;3989
02/01/2018;06:15:00;2682.5;2683.25;2681.5;2683;5745
02/01/2018;06:30:00;2683;2684.75;2683;2684;6680
02/01/2018;06:45:00;2684;2684.25;2683.25;2684.25;4859
02/01/2018;07:00:00;2684.25;2684.25;2683.25;2683.25;3677
02/01/2018;07:15:00;2683.25;2684.5;2683.25;2684.5;5268
02/01/2018;07:30:00;2684.25;2684.75;2683.75;2684.5;4491
02/01/2018;07:45:00;2684.75;2686;2684.5;2684.5;10344
02/01/2018;08:00:00;2684.75;2687;2684.5;2686.75;10694
02/01/2018;08:15:00;2687;2688.25;2686.5;2687;19223
02/01/2018;08:30:00;2687;2687.25;2681.75;2685.75;103980
02/01/2018;08:45:00;2686;2687.75;2683.5;2687.5;51565
02/01/2018;09:00:00;2687.5;2690.5;2687.25;2689.25;52469
02/01/2018;09:15:00;2689.5;2692;2689.25;2692;29852
02/01/2018;09:30:00;2692;2692.25;2687.25;2690;58064
02/01/2018;09:45:00;2690;2691;2689.75;2690.75;18754
02/01/2018;10:00:00;2690.5;2691.25;2690.25;2691;13916
02/01/2018;10:15:00;2691;2692;2689;2689.5;28233
02/01/2018;10:30:00;2689.5;2689.75;2687.75;2688.25;15628
02/01/2018;10:45:00;2688.25;2689.5;2687.75;2689.25;16214
02/01/2018;11:00:00;2689.25;2690.75;2689.25;2690;13013
02/01/2018;11:15:00;2690;2690.75;2689.25;2690;12859
02/01/2018;11:30:00;2690.25;2690.5;2688.5;2688.75;11417
02/01/2018;11:45:00;2689;2689.25;2688.5;2689.25;10153
02/01/2018;12:00:00;2689.25;2691;2689;2690.5;11477
02/01/2018;12:15:00;2690.75;2691;2689.75;2690.5;13898
02/01/2018;12:30:00;2690.75;2691.25;2690.25;2691;9984
02/01/2018;12:45:00;2691.25;2691.25;2689.5;2690.75;8911
02/01/2018;13:00:00;2690.5;2691.5;2690.25;2690.5;11169
02/01/2018;13:15:00;2690.5;2691;2689.75;2690.75;11450
02/01/2018;13:30:00;2690.75;2691.5;2690.25;2690.75;10495
02/01/2018;13:45:00;2690.75;2691.25;2690.75;2691;9066
02/01/2018;14:00:00;2691.25;2691.75;2690.5;2691.5;12255
02/01/2018;14:15:00;2691.5;2693;2691.5;2692.75;21016
02/01/2018;14:30:00;2693;2693.75;2691;2693.75;40699
02/01/2018;14:45:00;2693.75;2696;2693.25;2695.75;99503
02/01/2018;15:00:00;2696;2696;2692;2693;81717
02/01/2018;15:30:00;2693.5;2694;2693.25;2693.75;3864
02/01/2018;15:45:00;2693.75;2694;2693.5;2694;2490
02/01/2018;17:00:00;2693.75;2694.25;2692.25;2692.75;5221
02/01/2018;17:15:00;2692.75;2693.25;2692.75;2693;756
02/01/2018;17:30:00;2692.75;2693.25;2692.5;2692.75;855
02/01/2018;17:45:00;2693;2693.75;2692.5;2693.75;836
02/01/2018;18:00:00;2693.75;2695.5;2693.5;2695;2905
02/01/2018;18:15:00;2694.75;2695.25;2694.5;2695;566
02/01/2018;18:30:00;2695;2695.75;2694.75;2695.5;1372
02/01/2018;18:45:00;2695.5;2695.5;2694.5;2694.75;676
02/01/2018;19:00:00;2694.5;2695;2694.25;2694.75;1015
02/01/2018;19:15:00;2695;2695;2694.5;2694.75;1482
02/01/2018;19:30:00;2694.75;2695.25;2694.25;2694.5;1062
02/01/2018;19:45:00;2694.5;2695.25;2694.5;2695.25;969
02/01/2018;20:00:00;2695.5;2696.75;2695.25;2696.25;2157
02/01/2018;20:15:00;2696.25;2696.5;2696;2696.25;383
02/01/2018;20:30:00;2696;2696.25;2695.75;2696;551
02/01/2018;20:45:00;2696;2696.25;2695.75;2696;834
02/01/2018;21:00:00;2695.75;2696.25;2695.5;2696;641
02/01/2018;21:15:00;2696;2696.75;2695.75;2696.75;1039
02/01/2018;21:30:00;2696.5;2696.5;2696.25;2696.25;449
02/01/2018;21:45:00;2696.25;2696.5;2695.75;2696;469
02/01/2018;22:00:00;2696;2696.25;2696;2696;123
02/01/2018;22:15:00;2696;2696.25;2695.5;2696;643
02/01/2018;22:30:00;2695.75;2696.5;2695.75;2696.25;611
02/01/2018;22:45:00;2696.25;2696.5;2696;2696;460
02/01/2018;23:00:00;2696.25;2696.5;2696;2696.25;237
02/01/2018;23:15:00;2696.25;2697;2696.25;2696.5;605
02/01/2018;23:30:00;2696.5;2696.5;2696.25;2696.25;210
02/01/2018;23:45:00;2696.25;2696.5;2696;2696.25;367
03/01/2018;00:00:00;2696.5;2696.75;2696;2696;370
03/01/2018;00:15:00;2696;2696.25;2696;2696.25;301
03/01/2018;00:30:00;2696.25;2696.25;2695.75;2695.75;192
03/01/2018;00:45:00;2695.75;2696.25;2695.75;2696;352
03/01/2018;01:00:00;2696;2696.5;2695.75;2696.5;821
03/01/2018;01:15:00;2696.25;2696.75;2696;2696.75;854
03/01/2018;01:30:00;2696.75;2697;2696.25;2696.5;1488
03/01/2018;01:45:00;2696.75;2696.75;2696.25;2696.75;1077
03/01/2018;02:00:00;2696.75;2697.25;2696.25;2696.75;4309
03/01/2018;02:15:00;2696.75;2697.75;2696.5;2697.25;3241
03/01/2018;02:30:00;2697.5;2698;2697.25;2697.75;4001
03/01/2018;02:45:00;2697.75;2697.75;2697.25;2697.5;2064
03/01/2018;03:00:00;2697.75;2698;2697.5;2698;1643
03/01/2018;03:15:00;2698;2698;2696.75;2697.25;2375
03/01/2018;03:30:00;2697.5;2698;2696.75;2697.75;3703
03/01/2018;03:45:00;2697.75;2697.75;2697;2697.5;2244
